homo_idx_buf
idx    value
  957, 34016
  958, 34013
  959, 40549
  960, 36496
  961, 40602
  962, 40532
  963, 987
  964, 7623
  965, 1116
  966, 7979
  967, 5361
  968, 10882
  969, 4675
  970, 266
  971, 4959
  972, 4282
  973, 4363
  974, 8163
  975, 10158
  976, 4287
  977, 15637
  978, 1975
  979, 15146
  980, 13778
  981, 14799
  982, 4892
  983, 8425
  984, 8459
  985, 15062
  986, 6855
  987, 9675
  988, 15550
  989, 11999
  990, 9829
  991, 10878
  992, 5424
  993, 2482
  994, 5050
  995, 14310
  996, 14367
  997, 3776
  998, 4960
  999, 12057
 1000, 15434
 1001, 16221
 1002, 23164
 1003, 34635
 1004, 23634
 1005, 52644
 1006, 39435
 1007, 56131
 1008, 60082
 1009, 23648
 1010, 52645
 1011, 34640
 1012, 50143
 1013, 23635
 1014, 36375
 1015, 39937
 1016, 39938
 1017, 33972
 1018, 23621
 1019, 39941
 1020, 36380
 1021, 23163
 1022, 23642
 1023, 52642
 1024, 33968
 1025, 33969
 1026, 23625
 1027, 23156
 1028, 42736
 1029, 52639
 1030, 44221
 1031, 44220
 1032, 23162
 1033, 36371
 1034, 39935
 1035, 23638
 1036, 34637
 1037, 23637
 1038, 23165
 1039, 50141
 1040, 33185
 1041, 23619
 1042, 56218
 1043, 23616
 1044, 23153
 1045, 60080
 1046, 60081
 1047, 52637
 1048, 23155
 1049, 59957
 1050, 59958
 1051, 59956
 1052, 52500
 1053, 59959
 1054, 52506
 1055, 52501
 1056, 59962
 1057, 52503
 1058, 59961
 1059, 52504
 1060, 52502
 1061, 59960
 1062, 52505
 1063, 39438
 1064, 23158
 1065, 40489
 1066, 39437
 1067, 39933
 1068, 33971
 1069, 32765
 1070, 39939
 1071, 39936
 1072, 32768
 1073, 33973
 1074, 23618
 1075, 36378
 1076, 61986
 1077, 50142
 1078, 64979
 1079, 58305
 1080, 64978
 1081, 23645
 1082, 23628
 1083, 23167
 1084, 33978
 1085, 23630
 1086, 23627
 1087, 23620
 1088, 52638
 1089, 36372
 1090, 23157
 1091, 23643
 1092, 36373
 1093, 39433
 1094, 33974
 1095, 34636
 1096, 20310
 1097, 33967
 1098, 23166
 1099, 39942
 1100, 36376
 1101, 23646
 1102, 23644
 1103, 20304
 1104, 34639
 1105, 39439
 1106, 23626
 1107, 52641
 1108, 20306
 1109, 44223
 1110, 32766
 1111, 23640
 1112, 23169
 1113, 33976
 1114, 36377
 1115, 23639
 1116, 33970
 1117, 39436
 1118, 62996
 1119, 56132
 1120, 62998
 1121, 62997
 1122, 62999
 1123, 23631
 1124, 44222
 1125, 23636
 1126, 20311
 1127, 23624
 1128, 52640
 1129, 39932
 1130, 36370
 1131, 23632
 1132, 33966
 1133, 23647
 1134, 23641
 1135, 23154
 1136, 39434
 1137, 52499
 1138, 59955
 1139, 52507
 1140, 32767
 1141, 52508
 1142, 23629
 1143, 60083
 1144, 23623
 1145, 39432
 1146, 60084
 1147, 23159
 1148, 23161
 1149, 20307
 1150, 39431
 1151, 56130
 1152, 23617
 1153, 32755
 1154, 23160
 1155, 59963
 1156, 32754
 1157, 54773
 1158, 23622
 1159, 20308
 1160, 23633
 1161, 33977
 1162, 33184
 1163, 54947
 1164, 36381
 1165, 36374
 1166, 39934
 1167, 63082
 1168, 52643
 1169, 20305
 1170, 33975
 1171, 39940
 1172, 39943
 1173, 20309
 1174, 23168
 1175, 39430
 1176, 34638
 1177, 56217
 1178, 36379
 1179, 3367
 1180, 5654
 1181, 5827
 1182, 13995
 1183, 6612
 1184, 10165
 1185, 8947
 1186, 565
 1187, 14968
 1188, 11840
 1189, 13027
 1190, 10741
 1191, 3417
 1192, 5594
 1193, 2066
 1194, 3388
 1195, 9875
 1196, 4999
 1197, 11433
 1198, 12786
 1199, 2196
 1200, 15467
 1201, 9982
 1202, 4651
 1203, 14590
 1204, 3083
 1205, 10915
 1206, 7915
 1207, 30086
 1208, 36805
 1209, 54180
 1210, 55670
 1211, 36859
 1212, 30083
 1213, 48414
 1214, 42765
 1215, 30094
 1216, 42763
 1217, 30091
 1218, 30080
 1219, 42766
 1220, 30077
 1221, 30087
 1222, 30081
 1223, 30088
 1224, 30092
 1225, 36806
 1226, 30078
 1227, 36858
 1228, 62611
 1229, 36861
 1230, 30090
 1231, 30079
 1232, 30085
 1233, 21149
 1234, 30089
 1235, 30082
 1236, 36860
 1237, 42764
 1238, 36804
 1239, 44017
 1240, 30093
 1241, 30084
 1242, 30076
 1243, 61342
 1244, 61344
 1245, 61343
 1246, 1062
 1247, 4329
 1248, 2836
 1249, 4340
 1250, 415
 1251, 7578
 1252, 5190
 1253, 15822
 1254, 11624
 1255, 2148
 1256, 16412
 1257, 7469
 1258, 13098
 1259, 10610
 1260, 5220
 1261, 11042
 1262, 12385
 1263, 11360
 1264, 2813
 1265, 2790
 1266, 2912
 1267, 1054
 1268, 15328
 1269, 2162
 1270, 11275
 1271, 2910
 1272, 885
 1273, 15734
 1274, 939
 1275, 16731
 1276, 17006
 1277, 16245
 1278, 12386
 1279, 681
 1280, 7201
 1281, 9404
 1282, 13360
 1283, 9283
 1284, 2651
 1285, 7319
 1286, 11581
 1287, 7971
 1288, 11806
 1289, 16501
 1290, 14748
 1291, 15879
 1292, 15410
 1293, 15731
 1294, 3768
 1295, 16971
 1296, 16129
 1297, 3713
 1298, 16487
 1299, 20798
 1300, 33034
 1301, 28601
 1302, 53812
 1303, 23383
 1304, 28602
 1305, 33069
 1306, 23384
 1307, 50464
 1308, 57347
 1309, 28615
 1310, 33024
 1311, 53813
 1312, 20807
 1313, 23394
 1314, 33042
 1315, 20823
 1316, 20796
 1317, 33051
 1318, 28617
 1319, 39333
 1320, 23408
 1321, 20804
 1322, 33049
 1323, 33013
 1324, 39328
 1325, 33018
 1326, 35532
 1327, 33039
 1328, 35516
 1329, 20792
 1330, 33048
 1331, 33020
 1332, 33026
 1333, 28604
 1334, 28599
 1335, 20802
 1336, 28597
 1337, 35523
 1338, 20799
 1339, 52023
 1340, 35510
 1341, 20826
 1342, 33029
 1343, 28596
 1344, 20801
 1345, 52555
 1346, 39330
 1347, 35511
 1348, 55288
 1349, 56099
 1350, 23395
 1351, 33028
 1352, 20820
 1353, 59511
 1354, 35528
 1355, 55291
 1356, 62382
 1357, 55290
 1358, 33025
 1359, 23405
 1360, 33075
 1361, 35513
 1362, 23393
 1363, 28618
 1364, 23410
 1365, 61041
 1366, 33022
 1367, 54832
 1368, 54831
 1369, 23381
 1370, 52557
 1371, 20814
 1372, 33017
 1373, 54825
 1374, 54826
 1375, 35531
 1376, 35506
 1377, 28616
 1378, 61040
 1379, 23407
 1380, 33023
 1381, 23386
 1382, 50461
 1383, 23402
 1384, 20790
 1385, 23390
 1386, 50462
 1387, 58343
 1388, 20803
 1389, 59507
 1390, 59505
 1391, 52029
 1392, 59506
 1393, 52026
 1394, 59509
 1395, 52028
 1396, 52025
 1397, 52024
 1398, 59508
 1399, 52027
 1400, 59510
 1401, 59504
 1402, 23398
 1403, 35507
 1404, 28620
 1405, 23401
 1406, 20815
 1407, 39329
 1408, 33015
 1409, 54824
 1410, 59519
 1411, 59503
 1412, 20787
 1413, 28598
 1414, 23411
 1415, 20818
 1416, 33035
 1417, 52032
 1418, 52019
 1419, 52034
 1420, 59502
 1421, 52561
 1422, 20808
 1423, 28608
 1424, 33074
 1425, 33043
 1426, 54833
 1427, 35512
 1428, 33019
 1429, 33041
 1430, 28605
 1431, 23397
 1432, 28607
 1433, 23399
 1434, 26667
 1435, 39327
 1436, 35509
 1437, 35508
 1438, 23409
 1439, 20791
 1440, 39331
 1441, 33033
 1442, 39338
 1443, 52049
 1444, 20811
 1445, 35527
 1446, 55289
 1447, 35505
 1448, 20816
 1449, 28619
 1450, 53814
 1451, 50463
 1452, 39332
 1453, 20800
 1454, 56102
 1455, 35519
 1456, 33021
 1457, 20794
 1458, 54829
 1459, 61888
 1460, 54827
 1461, 54830
 1462, 61887
 1463, 61889
 1464, 54828
 1465, 20795
 1466, 35515
 1467, 20805
 1468, 23403
 1469, 33030
 1470, 39335
 1471, 33076
 1472, 33072
 1473, 33045
 1474, 20788
 1475, 23392
 1476, 33047
 1477, 20821
 1478, 35518
 1479, 28603
 1480, 33011
 1481, 33036
 1482, 28612
 1483, 20810
 1484, 52030
 1485, 20797
 1486, 50460
 1487, 33031
 1488, 52022
 1489, 20813
 1490, 33037
 1491, 52033
 1492, 28600
 1493, 39284
 1494, 23389
 1495, 52556
 1496, 35514
 1497, 23387
 1498, 20793
 1499, 58425
 1500, 52021
 1501, 20809
 1502, 33032
 1503, 28609
 1504, 20824
 1505, 20827
 1506, 52045
 1507, 52042
 1508, 59512
 1509, 52043
 1510, 59513
 1511, 52046
 1512, 52048
 1513, 52041
 1514, 52040
 1515, 52044
 1516, 52039
 1517, 59514
 1518, 23385
 1519, 28613
 1520, 33050
 1521, 39337
 1522, 35521
 1523, 20785
 1524, 33016
 1525, 52017
 1526, 52018
 1527, 35526
 1528, 33044
 1529, 20812
 1530, 20789
 1531, 23382
 1532, 52020
 1533, 33012
 1534, 23388
 1535, 61886
 1536, 33014
 1537, 33027
 1538, 20784
 1539, 33070
 1540, 20806
 1541, 52031
 1542, 35525
 1543, 28610
 1544, 50856
 1545, 20817
 1546, 33068
 1547, 23400
 1548, 33067
 1549, 28614
 1550, 35524
 1551, 23391
 1552, 46308
 1553, 28333
 1554, 35522
 1555, 28606
 1556, 39334
 1557, 23396
 1558, 56101
 1559, 62986
 1560, 56100
 1561, 20825
 1562, 35520
 1563, 33046
 1564, 33038
 1565, 59517
 1566, 59518
 1567, 59515
 1568, 52047
 1569, 59516
 1570, 33073
 1571, 23404
 1572, 54836
 1573, 33071
 1574, 20819
 1575, 35517
 1576, 52037
 1577, 52036
 1578, 52035
 1579, 33040
 1580, 20786
 1581, 52038
 1582, 59501
 1583, 20822
 1584, 23379
 1585, 33066
 1586, 20783
 1587, 28611
 1588, 23380
 1589, 39336
 1590, 23406
 1591, 60010
 1592, 52560
 1593, 52559
 1594, 52558
 1595, 60011
 1596, 12298
 1597, 1354
 1598, 1077
 1599, 10593
 1600, 453
 1601, 5344
 1602, 13230
 1603, 2330
 1604, 3910
 1605, 8905
 1606, 1121
 1607, 13754
 1608, 11475
 1609, 7407
 1610, 3961
 1611, 14797
 1612, 3888
 1613, 15169
 1614, 573
 1615, 2786
 1616, 1518
 1617, 7733
 1618, 10795
 1619, 13127
 1620, 8913
 1621, 8548
 1622, 525
 1623, 13668
 1624, 7992
 1625, 14009
 1626, 16763
 1627, 15479
 1628, 14721
 1629, 12392
 1630, 7649
 1631, 8034
 1632, 3483
 1633, 4634
 1634, 12683
 1635, 14446
 1636, 5709
 1637, 15438
 1638, 11709
 1639, 9735
 1640, 7779
 1641, 4090
 1642, 16079
 1643, 12460
 1644, 5574
 1645, 5607
 1646, 16575
 1647, 14075
 1648, 7687
 1649, 31803
 1650, 45164
 1651, 26836
 1652, 23445
 1653, 43766
 1654, 43759
 1655, 64231
 1656, 46317
 1657, 23438
 1658, 43770
 1659, 23708
 1660, 45174
 1661, 23466
 1662, 23469
 1663, 43774
 1664, 45158
 1665, 52582
 1666, 31808
 1667, 23437
 1668, 36346
 1669, 52579
 1670, 23465
 1671, 23446
 1672, 23442
 1673, 45152
 1674, 52575
 1675, 60028
 1676, 52577
 1677, 57143
 1678, 45165
 1679, 63991
 1680, 20901
 1681, 23456
 1682, 45140
 1683, 23448
 1684, 43762
 1685, 57628
 1686, 46316
 1687, 45170
 1688, 23436
 1689, 23449
 1690, 52578
 1691, 23471
 1692, 26830
 1693, 31809
 1694, 47306
 1695, 45150
 1696, 23474
 1697, 57395
 1698, 43772
 1699, 45135
 1700, 20899
 1701, 45144
 1702, 57392
 1703, 31811
 1704, 45137
 1705, 43758
 1706, 23440
 1707, 23454
 1708, 45149
 1709, 52581
 1710, 57394
 1711, 23473
 1712, 23461
 1713, 26832
 1714, 45177
 1715, 43761
 1716, 61666
 1717, 45162
 1718, 26841
 1719, 23450
 1720, 52580
 1721, 20896
 1722, 26829
 1723, 45142
 1724, 23468
 1725, 23463
 1726, 45168
 1727, 23434
 1728, 43765
 1729, 60020
 1730, 60026
 1731, 52570
 1732, 60019
 1733, 60018
 1734, 52574
 1735, 60017
 1736, 52573
 1737, 52569
 1738, 57144
 1739, 52571
 1740, 60021
 1741, 60023
 1742, 60022
 1743, 60024
 1744, 60025
 1745, 60027
 1746, 63990
 1747, 52572
 1748, 36348
 1749, 31802
 1750, 45156
 1751, 45166
 1752, 26839
 1753, 43775
 1754, 46315
 1755, 26840
 1756, 46312
 1757, 64390
 1758, 45159
 1759, 45153
 1760, 45145
 1761, 46314
 1762, 43768
 1763, 46313
 1764, 31801
 1765, 23706
 1766, 43769
 1767, 23464
 1768, 31747
 1769, 23435
 1770, 45146
 1771, 23460
 1772, 23470
 1773, 43776
 1774, 23472
 1775, 31806
 1776, 45134
 1777, 23452
 1778, 43760
 1779, 45139
 1780, 45176
 1781, 23455
 1782, 20902
 1783, 23447
 1784, 45172
 1785, 43773
 1786, 45155
 1787, 23451
 1788, 31807
 1789, 23439
 1790, 45132
 1791, 64233
 1792, 45171
 1793, 36347
 1794, 43771
 1795, 23443
 1796, 45161
 1797, 45138
 1798, 23444
 1799, 57391
 1800, 31800
 1801, 43756
 1802, 23433
 1803, 52576
 1804, 26831
 1805, 20897
 1806, 20900
 1807, 43757
 1808, 36345
 1809, 45133
 1810, 45147
 1811, 31810
 1812, 45136
 1813, 57390
 1814, 23441
 1815, 26833
 1816, 53350
 1817, 23707
 1818, 23459
 1819, 23475
 1820, 45175
 1821, 45151
 1822, 45169
 1823, 31804
 1824, 45143
 1825, 43764
 1826, 26842
 1827, 45173
 1828, 45141
 1829, 23453
 1830, 52074
 1831, 43763
 1832, 26838
 1833, 53351
 1834, 23467
 1835, 26835
 1836, 23462
 1837, 23458
 1838, 45167
 1839, 20898
 1840, 36344
 1841, 45148
 1842, 47307
 1843, 57393
 1844, 45163
 1845, 26834
 1846, 23457
 1847, 43767
 1848, 45157
 1849, 64232
 1850, 36343
 1851, 26837
 1852, 45154
 1853, 31805
 1854, 45160
 1855, 5283
 1856, 9408
 1857, 2392
 1858, 11057
 1859, 14921
 1860, 13250
 1861, 6757
 1862, 7673
 1863, 8252
 1864, 1981
 1865, 2363
 1866, 6488
 1867, 14510
 1868, 5506
 1869, 36004
 1870, 36010
 1871, 55471
 1872, 35991
 1873, 62529
