idx      freq   hz   halfsplid  fullsplid
3391,        5,  幊,        8,      133
3392,        8,  幋,       17,      270
3393,       51,  幌,        9,      158
3394,        2,  幍,       22,      352
3395,        2,  幎,       14,      231
3396,        5,  幏,       11,      163
3397,        6,  幓,       21,      336
3398,       81,  幔,       14,      224
3399,      654,  幕,       14,      240
3400,        8,  幗,        8,      142
3401,        7,  幘,       28,      411
3402,        2,  幙,       14,      240
3403,       25,  幛,       29,      426
3404,        1,  幜,       11,      169
3405,        1,  幝,        4,       69
3406,       11,  幞,        7,      123
3407,        2,  幟,       29,      432
3408,        1,  幠,       25,      376
3409,       82,  幡,        7,      115
3410,       15,  幢,        4,       82
3411,      588,  幢,       29,      439
3412,        6,  幣,        2,       43
3413,        1,  幤,        2,       43
3414,        1,  幦,       14,      231
3415,        1,  幧,       18,      289
3416,        1,  幨,        4,       69
3417,        1,  幩,        7,      118
3418,        3,  幪,       14,      230
3419,       49,  幫,        2,       38
3420,        1,  幬,        5,       90
3421,        1,  幭,       14,      234
3422,        1,  幮,        4,       78
3423,        1,  幯,       11,      167
3424,        3,  幰,       26,      379
3425,    22116,  干,        8,      126
3426,     8010,  平,       17,      281
3427,   105269,  年,       15,      252
3428,       22,  幵,       11,      164
3429,    79036,  并,        2,       48
3430,       34,  幷,        2,       48
3431,      881,  幸,       26,      384
3432,       74,  幹,        8,      126
3433,      491,  幺,       27,      394
3434,      981,  幻,        9,      157
3435,      825,  幼,       27,      401
3436,     1648,  幽,       27,      401
3437,       44,  幾,       11,      162
3438,        3,  广,        1,       32
3439,     3745,  广,        8,      139
3440,        9,  庀,       17,      276
3441,        3,  庁,       22,      360
3442,        1,  庂,       28,      411
3443,       11,  広,        8,      139
3444,     3154,  庄,       29,      439
3445,     2119,  庆,       18,      292
3446,       93,  庇,        2,       43
3447,        2,  庈,       18,      291
3448,        2,  庉,       22,      366
3449,     3976,  床,        4,       82
3450,        8,  庋,        8,      140
3451,        2,  庌,       27,      391
3452,        1,  庍,       26,      383
3453,      828,  序,       26,      387
3454,      199,  庐,       13,      215
3455,       25,  庑,       25,      376
3456,     5651,  库,       12,      187
3457,    20244,  应,       27,      398
3458,       78,  底,        5,       91
3459,     5498,  底,        5,       95
3460,       25,  庖,       17,      272
3461,    11612,  店,        5,       97
3462,     1053,  庙,       14,      233
3463,      729,  庚,        8,      132
3464,        3,  庛,        3,       59
3465,     1758,  府,        7,      123
3466,      707,  庞,       17,      271
3467,     1723,  废,        7,      117
3468,       25,  庠,       26,      380
3469,       29,  庢,       29,      432
3470,       18,  庣,       22,      358
3471,       10,  庤,       29,      432
3472,       13,  庥,       26,      386
3473,    11468,  度,        5,      104
3474,        4,  度,        5,      108
3475,     4410,  座,       28,      422
3476,       15,  庨,       26,      381
3477,        2,  庪,        8,      140
3478,       15,  庫,       12,      187
3479,        1,  庬,       14,      230
3480,     1514,  庭,       22,      360
3481,        2,  庮,       27,      401
3482,        1,  庰,        2,       48
3483,        1,  庱,        4,       74
3484,        1,  庲,       13,      196
3485,        3,  庳,        2,       40
3486,        3,  庳,        2,       43
3487,        1,  庴,       11,      162
3488,      347,  庵,        1,       32
3489,      123,  庶,       21,      340
3490,     3377,  康,       12,      179
3491,      285,  庸,       27,      400
3492,       32,  庹,       22,      367
3493,       48,  庾,       27,      402
3494,        4,  廁,        3,       56
3495,        2,  廂,       26,      380
3496,        2,  廃,        7,      117
3497,        2,  廄,       11,      171
3498,        1,  廅,        6,      109
3499,        4,  廆,       25,      372
3500,        2,  廇,       13,      211
3501,        3,  廈,       26,      378
3502,      491,  廉,       13,      205
3503,      319,  廊,       13,      198
3504,       16,  廋,       20,      323
3505,        3,  廌,       29,      432
3506,        1,  廎,       18,      292
3507,        1,  廏,       11,      171
3508,        1,  廐,       11,      171
3509,        4,  廑,       11,      168
3510,        4,  廑,       18,      291
3511,        8,  廒,        1,       34
3512,      101,  廓,       12,      194
3513,        3,  廔,       13,      214
3514,        5,  廕,       27,      397
3515,     1464,  廖,       13,      207
3516,        1,  廗,       26,      377
3517,        2,  廘,       13,      215
3518,        4,  廙,       27,      396
3519,        3,  廚,        4,       78
3520,       12,  廛,        4,       69
3521,        1,  廜,       22,      363
3522,        2,  廝,       20,      321
3523,        2,  廞,       26,      383
3524,       10,  廟,       14,      233
3525,       15,  廠,        4,       70
3526,        2,  廡,       25,      376
3527,       12,  廢,        7,      117
3528,       26,  廣,        8,      139
3529,        1,  廥,       12,      189
3530,        1,  廦,        2,       43
3531,        1,  廧,       20,      318
3532,       13,  廨,       26,      382
3533,        2,  廩,       13,      209
3534,       23,  廪,       13,      209
3535,        6,  廬,       13,      215
3536,        1,  廮,       27,      398
3537,        2,  廯,       26,      379
3538,        2,  廰,       22,      360
3539,        1,  廱,       27,      400
3540,        1,  廲,       13,      203
3541,        9,  廳,       22,      360
3542,       62,  廴,       11,      174
3543,       62,  廴,       27,      397
3544,     1234,  延,       27,      392
3545,      769,  廷,       22,      360
3546,        1,  廸,        5,       95
3547,     9017,  建,       11,      164
3548,        8,  廻,        9,      159
3549,        4,  廼,       15,      243
3550,      355,  廿,       15,      252
3551,    54928,  开,       12,      177
3552,       54,  弁,        2,       44
3553,     1249,  异,       27,      396
3554,      921,  弃,       18,      285
3555,      928,  弄,       13,      213
3556,    24374,  弄,       15,      259
3557,        1,  弅,        7,      118
3558,        7,  弇,       27,      392
3559,      123,  弈,       27,      396
3560,        1,  弉,       28,      409
3561,      451,  弊,        2,       43
3562,      175,  弋,       27,      396
3563,       75,  弌,       27,      396
3564,       73,  弍,        6,      113
3565,    11075,  式,       21,      338
3566,        3,  弐,        6,      113
3567,       97,  弑,       21,      338
3568,        9,  弒,       21,      338
3569,     1437,  弓,        8,      133
3570,       74,  弔,        5,       98
3571,     4195,  引,       27,      397
3572,      119,  弖,        9,      154
3573,      656,  弗,        7,      123
3574,      798,  弘,        9,      152
3575,        2,  弚,       22,      365
3576,      136,  弛,        4,       75
3577,        2,  弝,        2,       35
3578,     1204,  弟,        5,       95
3579,    27301,  张,       29,      426
3580,        1,  弡,       29,      426
3581,       18,  弢,       22,      352
3582,        1,  弣,        7,      123
3583,        1,  弤,        5,       95
3584,      422,  弥,       14,      231
3585,     1030,  弦,       26,      379
3586,      237,  弧,        9,      154
3587,        3,  弨,        4,       71
3588,      253,  弩,       15,      261
3589,       12,  弪,       11,      169
3590,       26,  弭,       14,      231
3591,        5,  弮,       18,      296
3592,     1245,  弯,       25,      370
3593,        3,  弰,       21,      333
3594,     3274,  弱,       19,      312
3595,        4,  弳,       11,      169
3596,        6,  弴,        5,       98
3597,       92,  張,       29,      426
3598,       10,  弶,       11,      165
3599,       67,  強,       18,      288
3600,        8,  弸,       17,      275
3601,      571,  弹,        5,       88
3602,     1989,  弹,       22,      350
3603,        3,  强,       11,      165
3604,    19428,  强,       18,      288
3605,      114,  弼,        2,       43
3606,       14,  弾,       22,      350
3607,       13,  彀,        8,      134
3608,       12,  彁,        8,      129
3609,       10,  彃,        2,       43
3610,        5,  彄,       12,      186
3611,        6,  彅,       11,      164
3612,        2,  彆,        2,       46
3613,       21,  彈,       22,      350
3614,        5,  彉,        8,      142
3615,        6,  彊,       18,      288
3616,        1,  彋,        9,      152
3617,        9,  彌,       14,      231
3618,       12,  彎,       25,      370
3619,        1,  彏,       11,      174
3620,       87,  彐,       26,      389
3621,      112,  彑,       11,      162
3622,     3755,  归,        8,      140
3623,    52846,  当,        5,       89
3624,        4,  彔,       13,      215
3625,     2662,  录,       13,      215
3626,       20,  彖,       22,      364
3627,       45,  彗,        9,      159
3628,       33,  彘,       29,      432
3629,        4,  彙,        9,      159
3630,        5,  彛,       27,      396
3631,        4,  彜,       27,      396
3632,      140,  彝,       27,      396
3633,        6,  彡,       18,      295
3634,       88,  彡,       20,      315
3635,        8,  彡,       21,      331
3636,        8,  彡,       26,      379
3637,     2865,  形,       26,      384
3638,      434,  彤,       22,      361
3639,       14,  彥,       27,      392
3640,      946,  彦,       27,      392
3641,       59,  彧,       27,      402
3642,     2127,  彩,        3,       52
3643,      787,  彪,        2,       45
3644,        2,  彫,        5,       98
3645,      968,  彬,        2,       47
3646,     2214,  彭,       17,      275
3647,        2,  彯,       17,      278
3648,      230,  彰,       29,      426
3649,     3209,  影,       27,      398
3650,       84,  彳,        4,       75
3651,        9,  彴,       29,      442
3652,        5,  彶,       11,      162
3653,       11,  彷,        7,      116
3654,       19,  彷,       17,      271
3655,        2,  彸,       29,      433
3656,      297,  役,       27,      396
3657,      318,  彻,        4,       72
3658,      848,  彼,        2,       43
3659,        2,  彽,        5,       95
3660,        3,  彾,       13,      210
3661,        3,  彿,        7,      123
3662,    10406,  往,       25,      371
3663,     1502,  征,       29,      431
3664,       21,  徂,        3,       62
3665,        7,  徃,       25,      371
3666,      597,  径,       11,      169
3667,     6915,  待,        5,       87
3668,        1,  徆,       26,      377
3669,       39,  徇,       26,      390
3670,   160208,  很,        9,      150
3671,       25,  徉,       27,      393
3672,       45,  徊,        9,      156
3673,        7,  徊,        9,      159
3674,      756,  律,       13,      220
3675,     2788,  後,        9,      153
3676,     5192,  徐,       26,      387
3677,        5,  徑,       11,      169
3678,      615,  徒,       22,      363
3679,       14,  従,        3,       60
3680,       36,  徕,       13,      196
3681,        1,  徖,        3,       60
3682,    75568,  得,        5,       91
3683,    13791,  得,        5,       92
3684,       27,  徘,       17,      269
3685,      105,  徙,       26,      377
3686,        2,  徛,       11,      162
3687,       17,  徜,        4,       70
3688,      379,  從,        3,       60
3689,        1,  徟,       29,      434
3690,        2,  徠,       13,      196
3691,      924,  御,       27,      402
3692,        3,  徥,       22,      356
3693,        4,  徦,       26,      378
3694,       27,  徨,        9,      158
3695,       27,  復,        7,      123
3696,      363,  循,       26,      390
3697,        2,  徫,       25,      372
3698,        4,  徬,       17,      271
3699,       15,  徭,       27,      394
3700,     2971,  微,       25,      372
3701,        2,  徯,       26,      377
3702,        2,  徲,       22,      356
3703,       41,  徳,        5,       91
3704,        6,  徴,       29,      432
3705,       87,  徵,       29,      432
3706,        1,  徶,        2,       46
3707,     7178,  德,        5,       91
3708,       13,  徹,        4,       72
3709,        3,  徻,        9,      159
3710,       21,  徼,       11,      166
3711,      399,  徽,        9,      159
3712,        1,  徾,       14,      228
3713,        1,  徿,       13,      213
3714,        1,  忀,       26,      380
3715,        1,  忁,        2,       39
3716,    20168,  心,       26,      383
3717,       97,  忄,       26,      383
3718,     3878,  必,        2,       43
3719,      766,  忆,       27,      396
3720,       21,  忉,        5,       90
3721,      841,  忌,       11,      162
3722,     2613,  忍,       19,      303
3723,       46,  忏,        4,       69
3724,        5,  忐,       22,      350
3725,       14,  忑,       22,      353
3726,      175,  忒,       22,      353
3727,      425,  忒,       22,      354
3728,      153,  忒,       22,      365
3729,       22,  忔,       18,      285
3730,       13,  忕,       21,      338
3731,       44,  忖,        3,       65
3732,     3437,  志,       29,      432
3733,     4830,  忘,       25,      371
3734,    29641,  忙,       14,      225
3735,        7,  応,       27,      398
3736,       38,  忝,       22,      357
3737,        3,  忞,       25,      373
3738,     2098,  忠,       29,      433
3739,       14,  忡,        4,       76
3740,        6,  忣,       11,      162
3741,       39,  忤,       25,      376
3742,        3,  忥,       26,      377
3743,      880,  忧,       27,      401
3744,        1,  忨,       25,      370
3745,       11,  忪,       20,      322
3746,        1,  忪,       29,      433
3747,    48011,  快,       12,      189
3748,        7,  忭,        2,       44
3749,       17,  忮,       29,      432
3750,        2,  忯,       21,      338
3751,        1,  忰,        3,       64
3752,       66,  忱,        4,       73
3753,        2,  忳,       29,      441
3754,        2,  忴,       18,      291
3755,     4328,  念,       15,      252
3756,        1,  忷,       26,      385
3757,       18,  忸,       15,      258
3758,        3,  忺,       26,      379
3759,      132,  忻,       26,      383
3760,      969,  忽,        9,      154
3761,        8,  忾,       12,      177
3762,       61,  忿,        7,      118
3763,     1933,  怀,        9,      156
3764,      884,  态,       22,      349
3765,      124,  怂,       20,      322
3766,       20,  怃,       25,      376
3767,       20,  怄,       16,      267
3768,       54,  怅,        4,       70
3769,       30,  怆,        4,       82
3770,        1,  怉,        2,       39
3771,        4,  怊,        4,       71
3772,        1,  怋,       14,      235
3773,        1,  怌,       17,      273
3774,       12,  怍,       28,      422
3775,     1920,  怎,       28,      413
3776,        8,  怏,       27,      393
3777,        1,  怐,       12,      186
3778,        1,  怑,        2,       37
3779,     2622,  怒,       15,      261
3780,        2,  怓,       15,      258
3781,      178,  怔,       29,      431
3782,    22788,  怕,       17,      268
3783,       72,  怖,        2,       50
3784,        2,  怗,       22,      359
3785,       20,  怙,        9,      154
3786,        1,  怚,       28,      418
3787,       48,  怛,        5,       86
3788,      498,  怜,       13,      205
3789,     4404,  思,       20,      321
3790,        1,  怞,       27,      401
3791,       78,  怠,        5,       87
3792,     1103,  怡,       27,      396
3793,        1,  怢,       22,      365
3794,        1,  怤,        7,      123
3795,     7980,  急,       11,      162
3796,       10,  怦,       17,      275
3797,    24435,  性,       26,      384
3798,      969,  怨,       27,      403
3799,       16,  怩,       15,      251
3800,    13740,  怪,        8,      137
3801,        4,  怫,        7,      117
3802,        4,  怫,        7,      123
3803,        1,  怬,       26,      377
3804,        1,  怭,        2,       43
3805,        2,  怮,       27,      401
3806,      158,  怯,       18,      290
3807,        4,  怱,        3,       60
3808,        1,  怲,        2,       48
3809,        6,  怳,        9,      158
3810,        1,  怴,       26,      389
3811,       55,  怵,        4,       78
3812,        1,  怷,       21,      340
3813,        5,  怹,       22,      350
3814,        4,  怺,       27,      400
3815,    28518,  总,       28,      416
3816,       16,  怼,        5,      106
3817,       24,  怿,       27,      396
3818,        2,  恀,       21,      338
3819,      268,  恁,       15,      249
3820,       24,  恂,       26,      390
3821,      121,  恃,       21,      338
3822,        1,  恄,       26,      377
3823,        2,  恅,       13,      199
3824,       17,  恆,        9,      151
3825,        1,  恇,       12,      191
3826,        2,  恉,       29,      432
3827,        1,  恊,       26,      382
3828,     1521,  恋,       13,      205
3829,        1,  恌,       27,      394
3830,      103,  恍,        9,      158
3831,      986,  恐,       12,      185
3832,     1589,  恒,        9,      151
3833,        1,  恓,       26,      377
3834,        2,  恔,       26,      381
3835,      203,  恕,       21,      340
3836,        1,  恘,       18,      294
3837,       57,  恙,       27,      393
3838,       27,  恚,        9,      159
3839,        4,  恛,        9,      159
3840,        6,  恝,       11,      163
3841,        1,  恞,       27,      396
3842,        1,  恟,       26,      385
3843,        6,  恠,        8,      137
3844,       91,  恢,        9,      159
3845,       62,  恣,       28,      415
3846,      586,  恤,       26,      387
3847,        7,  恥,        4,       75
3848,        1,  恦,       21,      332
3849,        4,  恧,       15,      265
3850,     4102,  恨,        9,      150
3851,   162015,  恩,        6,      111
3852,      113,  恪,       12,      181
3853,       25,  恫,        5,      102
3854,      162,  恬,       22,      357
3855,      432,  恭,        8,      133
3856,        1,  恮,       29,      438
3857,     1027,  息,       26,      377
3858,      755,  恰,       18,      286
3859,        1,  恲,       17,      275
3860,       74,  恳,       12,      183
3861,       15,  恵,        9,      159
3862,     7036,  恶,        6,      109
3863,        1,  恶,       25,      376
3864,        2,  恷,       26,      381
3865,       38,  恸,       22,      361
3866,       54,  恹,       27,      392
3867,      160,  恺,       12,      177
3868,       32,  恻,        3,       56
3869,      283,  恼,       15,      246
3870,       41,  恽,       27,      405
3871,        9,  恿,       27,      400
3872,        1,  悀,       27,      400
3873,        4,  悁,       27,      403
3874,       17,  悃,       12,      193
3875,      129,  悄,       18,      289
3876,        9,  悅,       27,      404
3877,        9,  悆,       27,      402
3878,        6,  悇,       27,      402
3879,        2,  悈,       12,      181
3880,      362,  悉,       26,      377
3881,        8,  悊,       29,      428
3882,        2,  悋,       13,      209
3883,       26,  悌,       22,      356
3884,      139,  悍,        9,      145
3885,       15,  悎,       11,      166
3886,        2,  悐,       22,      356
3887,       25,  悒,       27,      396
3888,      368,  悔,        9,      159
3889,       15,  悕,       26,      377
3890,       54,  悖,        2,       40
3891,       22,  悗,       14,      229
3892,       25,  悚,       20,      322
3893,       10,  悛,       18,      296
3894,       20,  悜,        4,       74
3895,        8,  悝,       12,      192
3896,      813,  悟,       25,      376
3897,      503,  悠,       27,      401
3898,       15,  悢,       13,      206
3899,     1730,  患,        9,      157
3900,        4,  悤,        3,       60
3901,      975,  悦,       27,      404
3902,        9,  悧,       13,      203
3903,    44386,  您,       15,      256
3904,       11,  悩,       15,      246
3905,        4,  悪,        6,      109
3906,       12,  悫,       18,      297
3907,      837,  悬,       26,      388
3908,       35,  悭,       18,      287
3909,       51,  悯,       14,      235
3910,        6,  悰,        3,       60
3911,       11,  悱,        7,      117
3912,      984,  悲,        2,       40
3913,       28,  悳,        5,       91
3914,       17,  悴,        3,       64
3915,        3,  悵,        4,       70
3916,       15,  悶,       14,      229
3917,        6,  悷,       13,      203
3918,       37,  悸,       11,      162
3919,        4,  悹,        8,      138
3920,        2,  悺,        8,      138
3921,       10,  悻,       26,      384
3922,      191,  悼,        5,       90
3923,        6,  悽,       18,      285
3924,        4,  悾,       12,      185
3925,        3,  悿,       22,      357
3926,        5,  惀,       13,      218
3927,        3,  惁,       26,      377
3928,        3,  惃,        8,      141
3929,        3,  惄,       15,      251
3930,     6385,  情,       18,      292
3931,       10,  惆,        4,       77
3932,       26,  惇,        5,      107
3933,        5,  惈,        8,      142
3934,        8,  惉,       29,      425
3935,     1611,  惊,       11,      169
3936,       25,  惋,       25,      370
3937,        4,  惌,       27,      403
3938,        1,  惍,       11,      168
3939,        3,  惎,       11,      162
3940,        1,  惏,       13,      209
3941,      410,  惑,        9,      161
3942,        6,  惓,       18,      296
3943,        9,  惔,       22,      350
3944,       41,  惕,       22,      356
3945,       31,  惘,       25,      371
3946,        2,  惙,        4,       85
3947,       21,  惚,        9,      154
3948,        6,  惛,        9,      160
3949,      753,  惜,       26,      377
3950,        2,  惝,        4,       70
3951,        2,  惝,       22,      351
3952,        2,  惞,       26,      383
3953,      706,  惟,       25,      372
3954,     1778,  惠,        9,      159
3955,       29,  惡,        6,      109
3956,       13,  惢,       20,      328
3957,        3,  惣,       28,      416
3958,        3,  惤,       11,      164
3959,       26,  惦,        5,       97
3960,      221,  惧,       11,      172
3961,     3631,  惨,        3,       53
3962,      117,  惩,        4,       74
3963,       88,  惫,        2,       40
3964,       25,  惬,       18,      290
3965,       70,  惭,        3,       53
3966,       32,  惮,        5,       88
3967,      763,  惯,        8,      138
3968,       56,  惰,        5,      108
3969,        3,  惱,       15,      246
3970,        1,  惲,       27,      405
3971,   141791,  想,       26,      380
3972,       10,  惴,       29,      440
3973,        1,  惵,       22,      359
3974,       61,  惶,        9,      158
3975,        1,  惷,        4,       84
3976,        1,  惸,       18,      293
3977,     2130,  惹,       19,      302
3978,       43,  惺,       26,      384
3979,        2,  惻,        3,       56
3980,        1,  惼,        2,       44
3981,        1,  惾,       28,      416
3982,        3,  惿,       22,      356
3983,       54,  愀,       18,      289
3984,     1989,  愁,        4,       77
3985,        1,  愃,       26,      388
3986,        1,  愄,       25,      372
3987,        1,  愅,        8,      129
3988,       11,  愆,       18,      287
3989,     1399,  愈,       27,      402
3990,       93,  愉,       27,      402
3991,        1,  愊,        2,       43
3992,        1,  愋,       26,      388
3993,       26,  愍,       14,      235
3994,        7,  愎,        2,       43
3995,     3694,  意,       27,      396
3996,        1,  愐,       14,      232
3997,        1,  愑,       27,      400
3998,        2,  愒,       18,      285
3999,        2,  愓,       22,      351
4000,       15,  愔,       27,      397
4001,       58,  愕,        6,      109
4002,        1,  愖,       26,      383
4003,        1,  愘,       18,      286
4004,      501,  愚,       27,      402
4005,      231,  愛,        1,       31
4006,        1,  愜,       18,      290
4007,        1,  愝,       27,      392
4008,     7461,  感,        8,      126
4009,       43,  愠,       27,      405
4010,        1,  愡,       28,      416
4011,      370,  愣,       13,      202
4012,      244,  愤,        7,      118
4013,       11,  愦,       12,      192
4014,      163,  愧,       12,      192
4015,        3,  愨,       18,      297
4016,        5,  愩,        9,      152
4017,       21,  愫,       20,      324
4018,       19,  愬,       20,      324
4019,       13,  愮,       27,      394
4020,        8,  愯,       20,      322
4021,       13,  愰,        9,      158
4022,        3,  愲,        8,      135
4023,        3,  愴,        4,       82
4024,        5,  愶,       26,      382
4025,        3,  愷,       12,      177
4026,        1,  愻,       26,      390
4027,        2,  愼,       21,      336
4028,        6,  愽,        2,       49
4029,        3,  愾,       26,      377
4030,     3340,  愿,       27,      403
4031,        1,  慀,       26,      382
4032,        1,  慁,        9,      160
4033,        1,  慂,       27,      400
4034,        4,  慄,       13,      203
4035,        1,  慅,       20,      317
4036,        3,  慆,       22,      352
4037,        1,  慇,       27,      397
4038,      496,  慈,        3,       59
4039,        3,  慉,       26,      387
4040,        8,  慊,       18,      287
4041,        3,  慊,       18,      290
4042,        6,  態,       22,      349
4043,      887,  慌,        9,      158
4044,        2,  慍,       27,      405
4045,      400,  慎,       21,      336
4046,        1,  慏,       14,      236
4047,       56,  慑,       21,      334
4048,        2,  慒,        3,       60
4049,        2,  慓,       17,      278
4050,        1,  慔,       14,      240
4051,      728,  慕,       14,      240
4052,        1,  慖,        8,      142
4053,       16,  慘,        3,       53
4054,        1,  慙,        3,       53
4055,        3,  慚,        3,       53
4056,        1,  慛,        3,       64
4057,       13,  慝,       22,      353
4058,        1,  慞,       29,      426
4059,        2,  慟,       22,      361
4060,        1,  慡,       21,      344
4061,    14352,  慢,       14,      224
4062,        7,  慣,        8,      138
4063,        1,  慤,       18,      297
4064,        3,  慥,       28,      410
4065,        1,  慦,       11,      171
4066,     1573,  慧,        9,      159
4067,       89,  慨,       12,      177
4068,        1,  慪,       16,      267
4069,        1,  慫,       20,      322
4070,        5,  慬,       18,      291
4071,        8,  慮,       13,      220
4072,        3,  慯,       21,      332
4073,      306,  慰,       25,      372
4074,        3,  慱,       22,      364
4075,        2,  慲,       14,      224
4076,        3,  慳,       26,      379
4077,        1,  慴,       21,      334
4078,       59,  慵,       27,      400
4079,       16,  慶,       18,      292
4080,       37,  慷,       12,      179
4081,        2,  慹,       29,      432
4082,        1,  慺,       13,      220
4083,        2,  慼,       18,      285
4084,        2,  慽,       18,      285
4085,        8,  慾,       27,      402
4086,        3,  憀,       13,      207
4087,        1,  憁,       20,      322
4088,       14,  憂,       27,      401
4089,        1,  憃,        4,       76
4090,        3,  憇,       18,      285
4091,        1,  憉,       17,      275
4092,        1,  憊,        2,       40
4093,     1262,  憋,        2,       46
4094,        1,  憌,       18,      293
4095,       10,  憍,       11,      166
4096,      139,  憎,       28,      414
4097,        5,  憐,       13,      205
4098,       16,  憑,       17,      281
4099,        2,  憒,       12,      192
4100,        1,  憓,        9,      159
4101,       14,  憔,       18,      289
4102,        2,  憖,       27,      397
4103,        2,  憘,       26,      377
4104,        4,  憙,       26,      377
4105,        4,  憚,        5,       88
4106,        1,  憛,       22,      350
4107,        6,  憝,        5,      106
4108,        3,  憟,       20,      324
4109,       15,  憡,        3,       56
4110,        3,  憢,       26,      381
4111,        5,  憤,        7,      118
4112,       18,  憧,        4,       76
4113,      256,  憨,        9,      145
4114,       36,  憩,       18,      285
4115,       17,  憪,       26,      379
4116,       31,  憫,       14,      235
4117,       30,  憬,       11,      169
4118,       22,  憭,       13,      207
4119,       10,  憮,       25,      376
4120,        9,  憯,        3,       53
4121,        4,  憰,       11,      174
4122,        4,  憱,        3,       62
4123,       16,  憲,       26,      379
4124,        7,  憳,       22,      350
4125,        3,  憴,       21,      337
4126,        1,  憵,       17,      276
4127,       15,  憶,       27,      396
4128,        7,  憷,        4,       78
4129,        7,  憸,       26,      379
4130,        4,  憺,        5,       88
4131,        2,  憼,       11,      169
4132,      137,  憾,        9,      145
4133,        2,  憿,       11,      166
4134,        2,  懁,       26,      388
4135,     8961,  懂,        5,      102
4136,        3,  懃,       18,      291
4137,        2,  懅,       11,      172
4138,        3,  懆,       20,      317
4139,        5,  懇,       12,      183
4140,       95,  懈,       26,      382
4141,       70,  應,       27,      398
4142,       18,  懊,        1,       34
4143,       93,  懋,       14,      226
4144,        2,  懌,       27,      396
4145,        1,  懍,       13,      209
4146,        4,  懐,        9,      156
4147,        9,  懑,       14,      229
4148,     3072,  懒,       13,      197
4149,       13,  懔,       13,      209
4150,        2,  懖,       12,      194
4151,        4,  懘,        4,       75
4152,        3,  懞,       14,      230
4153,        3,  懟,        5,      106
4154,        3,  懠,       18,      285
4155,        1,  懣,       14,      229
4156,        1,  懤,        4,       77
4157,        1,  懥,       29,      432
4158,       35,  懦,       15,      264
4159,        2,  懧,       15,      264
4160,        1,  懨,        4,       78
4161,        1,  懩,       27,      393
4162,        1,  懪,        2,       49
4163,        1,  懫,       29,      432
4164,        1,  懭,       12,      191
4165,        5,  懮,       27,      401
4166,        1,  懰,       13,      211
4167,        1,  懱,       14,      234
4168,        4,  懲,        4,       74
4169,        1,  懴,        4,       69
4170,      184,  懵,       14,      230
4171,       11,  懶,       13,      197
4172,       19,  懷,        9,      156
4173,       10,  懸,       26,      388
4174,        2,  懹,       19,      300
4175,        4,  懺,        4,       69
4176,        1,  懻,       11,      162
4177,        5,  懼,       11,      172
4178,        2,  懽,        9,      157
4179,        2,  懾,       21,      334
4180,      239,  懿,       27,      396
4181,       35,  戀,       13,      205
4182,        1,  戁,       15,      244
4183,        1,  戃,       22,      351
4184,        1,  戄,       11,      174
4185,      114,  戆,        8,      127
4186,        1,  戆,       29,      439
4187,        2,  戇,       29,      439
4188,      931,  戈,        8,      129
4189,        2,  戉,       27,      404
4190,      206,  戊,       25,      376
4191,       84,  戋,       11,      164
4192,      106,  戌,       26,      387
4193,       98,  戍,       21,      340
4194,      222,  戎,       19,      306
4195,       28,  戏,        9,      154
4196,     4360,  戏,       26,      377
4197,    33118,  成,        4,       74
4198,  1192789,  我,       25,      375
4199,     1267,  戒,       11,      167
4200,       63,  戓,        8,      129
4201,        3,  戔,       11,      164
4202,       17,  戕,       18,      288
4203,    83282,  或,        9,      161
4204,       17,  戗,       18,      288
4205,     3991,  战,       29,      425
4206,        6,  戙,        5,      102
4207,      452,  戚,       18,      285
4208,       28,  戛,       11,      163
4209,       29,  戝,        3,       52
4210,       24,  戞,       11,      163
4211,      166,  戟,       11,      162
4212,       46,  戠,       29,      432
4213,       16,  戡,       12,      178
4214,       26,  戢,       11,      162
4215,       19,  戣,       12,      192
4216,        2,  戤,        8,      125
4217,        6,  戥,        5,       94
4218,       28,  戦,       29,      425
4219,        1,  戧,       18,      288
4220,        3,  戩,       11,      164
4221,     1109,  截,       11,      167
4222,        2,  戫,       27,      402
4223,       15,  戬,       11,      164
4224,        3,  戭,       27,      401
4225,       75,  戮,       13,      215
4226,       12,  戯,       26,      377
4227,       27,  戰,       29,      425
4228,        2,  戱,       26,      377
4229,       56,  戲,       26,      377
4230,      679,  戳,        4,       85
4231,     4306,  戴,        5,       87
4232,       11,  戶,        9,      154
4233,     3480,  户,        9,      154
4234,       14,  戸,        9,      154
4235,        1,  戺,       27,      396
4236,        1,  戻,       22,      356
4237,       12,  戽,        9,      154
4238,       65,  戾,       13,      203
4239,     7387,  房,        7,      116
4240,    44055,  所,       20,      328
4241,     1723,  扁,        2,       44
4242,       12,  扁,       17,      277
4243,        3,  扂,        5,       97
4244,       16,  扃,       11,      170
4245,        6,  扆,       27,      396
4246,      947,  扇,       21,      331
4247,       89,  扈,        9,      154
4248,       75,  扉,        7,      117
4249,        2,  扊,       27,      392
4250,    16196,  手,       21,      339
4251,       69,  扌,       21,      339
4252,       17,  扌,       22,      356
4253,    69950,  才,        3,       52
4254,      136,  扎,       28,      406
4255,     1873,  扎,       29,      423
4256,        2,  扐,       13,      203
4257,     1248,  扑,       17,      284
4258,      524,  扒,        2,       35
4259,      203,  扒,       17,      268
4260,   107925,  打,        5,       86
4261,     2619,  扔,       19,      304
